https://pypi.org/project/gspread-formatting/;"# Set format for area:
	from gspread_formatting import *
	fmt = cellFormat(
		backgroundColor=color(1, 0.9, 0.9),
		textFormat=textFormat(bold=True, foregroundColor=color(1, 0, 1)),
		horizontalAlignment='CENTER'
		)
	format_cell_range(worksheet, 'A1:J1', fmt)
# Conditional formatting
	from gspread_formatting import *
	worksheet = some_spreadsheet.worksheet('My Worksheet')
	rule = ConditionalFormatRule(
		ranges=[GridRange.from_a1_range('A1:A2000', worksheet)],
		booleanRule=BooleanRule(
			condition=BooleanCondition('NUMBER_GREATER', ['100']),
			format=CellFormat(textFormat=textFormat(bold=True), backgroundColor=Color(1,0,0))
		)
	)
	rules = get_conditional_format_rules(worksheet)
	rules.append(rule)
	rules.save()

	# or, to replace any existing rules with just your single rule:
	rules.clear()
	rules.append(rule)
	rules.save()";python
https://openpyxl.readthedocs.io/en/stable/api/openpyxl.worksheet.worksheet.html#openpyxl.worksheet.worksheet.Worksheet.PAPERSIZE_A3;Documentation:;python
Import module for loading a workbook;from openpyxl import load_workbook;python
Import module for creating a workbook;from openpyxl import Workbook;python
Load xlsx;"wb = load_workbook((""Test.xlsx""))";python
Create new workbook;wb = openpyxl.Workbook();python
Create new worksheet (at the end);"wb.create_sheet(""ws"")";python
Create new worksheet (at the beginning);"wb.create_sheet(""ws"",0)";python
Create new worksheet (at the second last position);"wb.create_sheet(""ws"",-2)";python
All worksheets from the;wb.sheetnames;python
Select specific worksheet in workbook;"ws = wb[""sheet1""]";python
Select active worksheet from workbook;ws = wb.active;python
Change worksheet name;"ws.title = ""xyz""";python
Value from specific cell;"ws[""A1""].value";python
Value from specific cell (other method);ws.cell(row=1, column=1).value;python
Assign value to specific cell;"ws[""A1""] = 97";python
"Assign formula to specific cell (only english names for function and arguments must be sepearted by "","" and not "";"")";"ws[""A1""] = ""=SUBTOTAL(1,I6:I10000)""";python
Save workbook to xlsx;"wb.save(""Test2.xlsx"")";python
Loop trough specific area and print the cell values;"for row in ws[""A1"":""C3""]:
    for cell in row: print(cell.value)";python
Loop trough specific column and print the cell values;"for cell in ws[""C""]: print(cell.value)";python
Insert column before col 3;ws.insert_cols(3);python
Insert 2 columns before col 3;ws.insert_cols(3,2);python
Insert row before row 7;ws.insert_rows(7);python
Insert 5 rows before row 10;ws.insert_rows(10,5);python
Delete column C;ws.delete_cols(3);python
Delete column F to H;ws.delete_cols(6,3);python
Delete row 5;ws.delete_rows(5);python
Delete row 5 to 7;ws.delete_rows(5,3);python
Move the cells from D4:F10 up one row and right two columns;"ws.move_range(""D4:F10"", rows=-1, cols=2)";python
Append the values at the bottom of the sheet;"ws.append([1,""A"",2,""C""])";python
"Returns dimension of the worksheet eg. ""A1:M24""";ws.dimensions;python
Returns max column / row count of the worksheet;ws.max_column / ws.max_row;python
Returns min column / row count of the worksheet (which contains data);ws.min_column / ws.min_row;python
Rows 1:3 to be printed at the top of every page;ws.print_title_rows(1:3);python
Delete worksheet in workbook;"del wb[""sheet4""]";python
Define filters in columns A5 to Q5;"ws.auto_filter.ref = ""A5:Q5""";python
"Set filter to values ""X"",""Y"",""Z"" in column 2";"ws.auto_filter.add_filter_column(2,[""X"",""Y"",""Z""])";python
Sort elements in filter for columsn B2 to B15;"ws.auto_filter.add_sort_condition(""B2:B15"")";python
Close workbook;wb.close();python
Iterate trough worksheet row by row;"for row in ws.iter_rows():
    for cell in row: print(cell.value)";python
Iterate trough worksheet row by row (from A1 to C6 - 6 lines);"for row in ws.iter_rows
	(min_row=1,min_col=1,max_row=6,max_col=3):";python
Iterate trough worksheet col by col;"for col in sheet.iter_cols():
    for cell in col: print(cell.value)";python
Iterate trough worksheet col by col (from A1 to C6 - 3 lines);"for col in ws.iter_cols
	(min_row=1,min_col=1,max_row=6,max_col=3):";python
Read whole worksheet to a nested list;"data_list = []
for row in ws.iter_rows ():
    zeile = []
    for cell in row:
        if cell.value is None:
            zeile.append ('')
        else:
            zeile.append (cell.value)
    data_list.append (zeile)";python
Saving a nested list in XLSX;"import pandas as pd
from openpyxl import load_workbook
cont = [[row1_cell1, row1_cell2], [row2.cell1,row3_cell3]]      # Nested list for saving
book = load_workbook (""fn.xlsx"")                                # load existing XLSX - skip when overwriting
writer = pd.ExcelWriter (""fn.xlsx"", engine='openpyxl',          # Define writer from pandas
                         options={'strings_to_numbers': True})
pd.DataFrame (cont).to_excel (writer, sheet_name=""WS1"",			# Prepare Data for XLSX and worksheet1
                              header=False, index=False)
pd.DataFrame (cont).to_excel (writer, sheet_name=""WS2"",			# Prepare Data for XLSX and worksheet2
                              header=False, index=False)
writer.save()                                                   # Save XLSX with the new worksheets
writer.close()													# Close writer";python
Checking if xlsx is open while trying to save;"while True:
    try:
        writer.save ()
        writer.close ()
        break
    except Exception as e:
        print (""Error: "", e)
		traceback.print_exc()
        input (""Datei kann nicht geöffnet werden - bitte schließen und <Enter> drücken!"")";python
Read column to a list;"mylist = []
for col in ws['A']:
     mylist.append(col.value)";python
Automatic adjustment of the columns accoring to best fit;"column_widths = []
ws = writer.sheets[stock]
for row in content:                                    # Determination of the longest value per column
    for i, cell in enumerate (row):
        if len (column_widths) > i:
            if len (str (cell)) > column_widths[i]:
                column_widths[i] = len (str (cell))
        else:
            column_widths += [len (str (cell))]
    for i, column_width in enumerate (column_widths):  # Col 0 and 1 with fixed length - rest according to longest value in col
        if i == 0:
            ws.column_dimensions[get_column_letter (i + 1)].width = 35
        elif i == 1:
            ws.column_dimensions[get_column_letter (i + 1)].width = 32
        else:
            ws.column_dimensions[get_column_letter (i + 1)].width = column_width + 2";python
import openpyxl.styles;from openpyxl.styles import Font, PatternFill, Border, Side, Alignment;python
import formatting, styles;from openpyxl import formatting, styles;python
bold font;bold = Font (bold=True);python
yellow background (use color picker);"bg_yellow = PatternFill (fill_type=""solid"", start_color='fbfce1', end_color='fbfce1')";python
grey background (use color picker);"bg_grey = PatternFill (fill_type=""solid"", start_color='babab6', end_color='babab6')";python
blue background (use color picker);"bg_green = PatternFill (fill_type=""solid"", start_color='8af542', end_color='8af542')";python
define border on very side;"frame_all = Border (left=Side (style='thin'), right=Side (style='thin'),
                    top=Side (style='thin'), bottom=Side (style='thin'))";python
border only on top and bottom;frame_upanddown = Border (top=Side (style='thin'), bottom=Side (style='thin'));python
font size 14;"size14 = Font (bold=True, size=""14"")";python
define left alignment;"left_allign = Alignment (horizontal=""left"")";python
define right alignment;"right_allign = Alignment (horizontal=""right"")";python
define right alignment for area;"for row in ws[""D1"":""G34""]:
    for cell in row: cell.alignment = right_allign";python
define full border for several areas;"areas = [""A7:G19"",""A27:G31""]";python
format area;"for area in areas:
    for row in ws[area]:
        for cell in row:
			cell.border = frame_all
			cell.number_format = ""0""															=> define number format without decimals
			cell.number_format = ""0.000E+00""													=> define number format with 3 decimals";python
set background and size for several specific cells;"for i in [""A6"",""D6"",""E6"",""A26"",""D26"",""E26""]:
    ws[i].fill = bg_green
    ws[i].font = size12";python
freeze worksheet at cell B2 for right and down scrolling;"freeze = ws[""B2""]
ws.freeze_panes = freeze";python
fit xlsx to one page for printing - 1st part;ws.sheet_properties.pageSetUpPr.fitToPage = True;python
fit xlsx to one page for printing - 2nd part;ws.page_setup.fitToHeight = False;python
set page to landscape horizontal;ws.set_printer_settings(paper_size=1, orientation = 'landscape');python
set page to landscape horizontal;ws.set_printer_settings(paper_size=1, orientation = 'portrait');python
Define red color background;red_color = 'ffc7ce';python
Define red color font;red_color_font = '9c0103';python
Define red_font with size / bold / red color;red_font = styles.Font (size=14, bold=True, color=red_color_font);python
Define red_fill with color red / fill type solid;red_fill = styles.PatternFill (start_color=red_color, end_color=red_color, fill_type='solid');python
Define conditional formating for area, <0, fill with red background;"ws.conditional_formatting.add ('A1:Z100',
	formatting.rule.CellIsRule (operator='lessThan',formula=['0'],fill=red_fill))";python
Define conditional formating for area, <0, use red font;"ws.conditional_formatting.add ('A1:G25',
	formatting.rule.CellIsRule (operator='lessThan',formula=['0'],fill=red_fill,font=red_font))";python
Conditional formating for more than one area;"for area in [""B1:B100"",""C2:G100""]:
	ws.conditional_formatting.add (area, ...)";python
Conditional formating according to a formula;"ws.conditional_formatting.add('E1:E10',
	FormulaRule(formula=['ISBLANK(E1)'], stopIfTrue=True, fill=redFill))";python
Conditional formating according to a formula;"ws.conditional_formatting.add('D2:D10',
	FormulaRule(formula=['E1=0'], font=myFont, border=myBorder, fill=redFill))";python
Import module;import xlwings as xw;python
Read XLSX;"wb = xw.Book (""name.xlsx"")";python
Read specific worksheet;"ws = wb.sheets[""name_sheet""]";python
Updates specific cell;"ws[""A1""].value = ""xyz""";python
"Iterate trough cells an set them to """" / None";"for i in ws.range(""A3:A7""): i.value = """"";python
Read specific cells to list;"l = ws.range(""A2:A100"").value";python
Read cells;"cells = ws.range(""A2:A100"")";python
Update the value of a cell;"cells[1].value = ""new value""";python
Writeback the updates to cells;"ws.range(""A2:A100"").value = l";python
Sort worksheet in the first col (function see below);xl_col_sort(ws,1);python
Reads the color of a cell and returns a rgb-tuple eg. (146, 208, 80);"ws[""C8""].color";python
Remove background from a cell;"ws[""C8""].color = None";python
Assigns background color for a range of cells;"ws.Range(""A1:C3"").color = (255,255,255)";python
Sorting workssheet in given col;"def xl_col_sort(sheet,col_num):
    sheet.range((2,col_num)).api.SortKey1=sheet.range((2,col_num)).api, Order1=1)
    return";python
Import Win32 Module;import win32com.client;python
Import OS Module;import os;python
Define Input-XLSX;"inp = os.getcwd() + ""\\"" +""excel.xlsx""";python
Define Output-PDF;"out = os.getcwd() + ""\\"" +""ws.pdf""";python
Initialize Excel Application;"o = win32com.client.Dispatch(""Excel.Application"")";python
Do everything hidden;o.Visible = False;python
Open XLSX;wb = o.Workbooks.Open(inp);python
Create PDF from the active worksheet in the xlsx;wb.ActiveSheet.ExportAsFixedFormat (0, out);python
Close XLSX;wb.Close(True);python
Number of Worksheets;wb.Sheets.Count;python
Select 3 different worksheets by number (for exporting afterwards);wb.WorkSheets ([3,4,8]).Select();python
Assign worksheet 4;ws = wb.Worksheets[4];python
No Zooming;ws.PageSetup.Zoom = False;python
Fit to 1 height;ws.PageSetup.FitToPagesTall = 1;python
Fit to 1 width;ws.PageSetup.FitToPagesWide = 1;python
Select specific print area;"ws.PageSetup.PrintArea = ""A1:G50""";python
Read PDF informations / metadata;"from PyPDF2 import PdfFileReader        # Import Module for PDF Reading
with open (fn, 'rb') as f:
    pdf = PdfFileReader (f)				# Read PDF informations
    info = pdf.getDocumentInfo ()		# Read PDF infos^
    number_of_pages = pdf.getNumPages ()    # Read number of pages
	print(info)							# Outputs all informations
	print(info.title)					# Outputs title of the pdf
	print(info.author)					# Outputs author of the pdf";python
Read Text from Pdf;"page = pdf.getPage (7)		# Select page 8
text = page.extractText ()	# Extract text
print (text)				# print (text";python
Split PDFs;"from PyPDF2 import PdfFileWriter		    # Import Module for PDF Writing
pdf_writer = PdfFileWriter()				# Create new instance of PDF writer
pdf_writer.addPage(page)                    # Add Page to writer
with open(output_filename, 'wb') as out:	# Write splitted PDF
	pdf_writer.write(out)";python
Merge PDFs;"from PyPDF2 import PdfFileMerger		    # Import Module for PDF Merging
pdf_merger = PdfFileMerger()				# Create new instance of PDF merger
pdf_merger.append(path)                     # Append Page for merging
with open(output_path, 'wb') as fileobj:	# Write merged PDF
	pdf_merger.write(fileobj)";python
Rotate clockwise;page.rotateClockwise(90);python
Rotate counter clockwise;page.rotateCounterClockwise(90);python
Overlaying / Watermarking two pages;page.mergePage(watermark_page);python
Data where the MariaDB-database is stored;C:\Program Files\MariaDB 10.3\data;python
Data where the MySQL-database is stored;C:\ProgramData\MySQL\MYSQL Server 8.0\data;python
Shows the database-version in the column header;HeidiSQL - Datei / Verbindungsmanager;python
Transfer whole table from local db to hosted db;"right click on table / tables to transfer and select ""export database as sql""
for ""output"" select ""Server: A2Hosting"" (connection to the hosted server)
for ""database"" select ""rapidtec_stockdb"" (name from the db on the hosted server)
for ""data"" select ""replace existing data""
press ""export"" (wait till the rows-column shows 100%)";python
Import module for mysql access;import mysql.connector;python
Define connection;"mydb = mysql.connector.connect (host=""localhost"",user=""root"",passwd=""pwd"")";python
Set Cursor on mySQL;mycursor = mydb.cursor();python
"Creates database ""db""";"mycursor.execute(""CREATE DATABASE db"")";python
# Show databases and informations;"mycursor.execute(""SHOW DATABASES"")
    for db in mycursor: print(db)";python
Create new table with 2 cols;"mycursor.execute(""CREATE TABLE students (name VARCHAR(255),age INTEGER(10))"")";python
Show tables and informations;"mycursor.execute(""SHOW TABLES"") for tb in mycursor: print(tb)";python
Insert row in table with the 2 values using sql injection;"sqlFormula = ""INSERT INTO students (name, age) VALUES (%s, %s)""";python
Define a row with values to insert;"student1 = (""Rachel"", 22)";python
Execute the sql statement to add one row;mycursor.execute(sqlFormula,student1);python
Commit the change (otherwise no update will be saved to db);mydb.commit();python
Define more rows with values;"students = [(""Tom"", 22),(""Mark"", 29),(""Clara"", 52)]";python
Execute the sql statement to add more row (from list / tuple);mycursor.executemany(sqlFormula,students);python
"Select col ""age"" from table ""students""";"mycursor.execute(""SELECT age FROM students"")";python
Read all rows according the above select statement;myresult = mycursor.fetchall();python
Read one / first row according the above select statement;myresult = mycursor.fetchone();python
Output the read row / table informations;for row in myresult: print(row);python
Define select (greater than);"sql = ""SELECT * FROM students WHERE age > 25""";python
Define select (with like clausel);"sql = ""SELECT * FROM students WHERE name LIKE 'M%'""";python
Execute SQL;mycursor.execute(sql);python
Define select (with sql injection);"sql = ""SELECT * FROM students WHERE name = %s""";python
Execute SQL with parameters;"mycursor.execute(sql, (""Mike"", ))";python
"Update row where name = ""xyz""";"sql = ""UPDATE students SET age = 82 WHERE name='xyz'""";python
Limit the output to 5 rows;"sql = ""SELECT * FROM students LIMIT 5""";python
Limit the output toi 5 rows and starting with element 2;"sql = ""SELECT * FROM students LIMIT 5 OFFSET 2";python
Output content - ascending order;"sql = ""SELECT * FROM students ORDER BY name""";python
Output content - descending order;"sql = ""SELECT * FROM students ORDER BY name DESC""";python
"Delete row with name ""xyz""";"sql = ""DELETE FROM students WHERE name = 'xyz'""";python
Drop whole table (if exists helps if there no table anymore);"sql = ""DROP TABLE IF EXISTS students""";python
"sql = ""DROP TABLE IF EXISTS students""                      Drop whole table (if exists helps if there no table anymore)";"sql = ""SELECT ticker FROM stock_main where ticker=%s""      # Or Select * to get all values from the table
cont = [(summary[""symbol""])]
c.execute(sql,cont)
data = c.fetchall()";python
Import MODULE;from sqlalchemy import create_engine;python
Define access to the MySQL-DB (username, pw, dbname);"engine = create_engine(""mysql+pymysql: //user:pw@localhost/dbname?host=localhost?port=3306"")";python
Establish connection;conn = engine.connect();python
Read all existing tables from the databasen - returns list;engine.table_names();python
Read data from db - returns list with tupels as rows;"conn.execute(""SELECT * FROM actor"").fetchall()";python
Close connection at the end;conn.close();python
Close sql engine at the end;engine.dispose();python
Tabelle anlegen in MySQL DB;"from sqlalchemy import Table, Column, Integer, String, Float, MetaData
meta = MetaData()
students = Table(
   'students', meta,
   Column('id', Integer, primary_key = True),
   Column('name', String(45)),
   Column('lastname', String(45)),
)
meta.create_all(engine)";python
Create INSERT / UPDATE / DELETE / SELECT statements;"students.insert()                                           # Creates INSERT Statement according due the whole students structure
	=> shows: INSERT INTO students (id, name, lastname, floatvar) VALUES (:id, :name, :lastname, :floatvar)
students.insert().values(name = 'Karan')                    # Creates INSERT Statement for specific attribute
	=> shows: INSERT INTO students (name) VALUES (:name)
students.update()                                           # Creates UPDATE Statement
	=> shows: UPDATE students SET id=:id, name=:name, lastname=:lastname, floatvar=:floatvar
students.delete()                                           # Creates DELETE Statement
	=> shows: DELETE FROM students
students.select()                                           # Creates SELECT Statement
	=> shows: SELECT students.id, students.name, students.lastname, students.floatvar  FROM students";python
Execute SQL command - INSERT;"conn = engine.connect()                                     # Insert one row
ins = students.insert().values name = 'Brauneder', lastname = 'Karl')
result = conn.execute(ins)
result.inserted_primary_key                                 # Shows the inserted primary key
conn.execute(students.insert(), [                           # Insert more rows
   {'name':'Krankl', 'lastname' : 'Hans'},
   {'name':'Herzog','lastname' : 'Andreas'},
])";python
Execute SQL command - SELECT;"s = students.select()                                       # Creates select statement for SELECT *
result = conn.execute(s)                                    # Excenute select statement
for row in result: print(row)                               # Outputs the result rows for select
s = students.select().where(students.c.id > 10)             # Creates select statement with WHERE clausel";python
Execute SQL with Textual SQL;"from sqlalchemy.sql import text
t = text(""SELECT name FROM students"")
result = conn.execute(t)
for row in result: print(row)
t = text(""select students.name, students.lastname from students where students.name between :x and :y"")
result = conn.execute(t, x = 'A', y = 'L')                  # Select statement with where-parameters";python
Using Aliases;"from sqlalchemy.sql import alias, select
st = students.alias(""a"")
s = select([st]).where(st.c.id > 2)
conn.execute(s).fetchall()";python
Execute UPDATE statement;"conn = engine.connect()
stmt=students.update().where(students.c.lastname=='Khanna').values(lastname='Kapoor')
conn.execute(stmt)
s = students.select()
conn.execute(s).fetchall()";python
Execute DELETE statementconn = engine.connect();"stmt = students.delete().where(students.c.lastname == 'Khanna')
conn.execute(stmt)
s = students.select()
conn.execute(s).fetchall()";python
Create a database or connect to one;"conn = sqlite3.connect(""address_book.db"")";python
Create a cursor (for working with the db);c = conn.cursor();python
Create a table in the database;;python
Create a table in the database;;python
Insert rows into database;"c.execute(INSERT INTO tbl VALUES (:attr1,:attr2,:attr3)"",
		{
			""attr1"": field1.get(),
			""attr2"": field2.get(),
			""attr3"": field3.get()
		})";python
Select rows from database;"c.execute""SELECT * FROM adresses"")";python
Delete row from database - get key from delete_box widget (eg. tkinter-module);"c.execute(""DELETE from addresses WHERE oid = "" + delete_box.get())";python
Fetch all rows;records = c.fetchall();python
Fetch only one row;c.fetchone();python
Fetch the first 50 rows;records = c.fetchmany(50);python
Commit Changes;conn.commit();python
Close Connection;conn.close();python
Import module datetime and timedelta;from datetime import datetime, timedelta;python
Import module dat;from datetime import date;python
Conversion string to datetime in format dd.mm.jjjj;"datetime.strptime(s, ""%Y-%m-%d"")";python
Conversion datetime to string in format  dd.mm.jjjj;"datetime.strftime(dt, ""%Y-%m-%d"")";python
Convert dateformat from string in one line (1st from - 2nd to);"dt.strftime((dt.strptime(tmp,""%m/%d/%Y"")),""%Y-%m-%d"")";python
Check if variable is of type datetime.date or datetime.datetime;isinstance(x, date);python
Check if variable is of type datetime.datetime;isinstance(x, datetime);python
"Define date as ""2020-07-24""";date = date(2020,7,24);python
"Define date+time as ""2020-03-05 19:27:23""";dt = datetime(2020,3,5,19,27,23);python
Actual date+time in format 2020-06-09 20:11:13;"now = datetime.now().strftime(""%Y-%m-%d %H:%M:%S"")";python
Actual date in format 2020-06-09;"now = datetime.now().strftime(""%Y-%m-%d"")";python
Actual date in datetime format;tday = datetime.today();python
Actual date as date format;tday = datetime.today().date();python
Year / month / day from the datetime;dt.year, dt.month, dt.day;python
Returns weekday (monday=1, sunday=7);tday.isoweekday();python
Calculates last friday (+2 for FR, +1 SA, 0 SU, -1 MO, -2 TU, -3 WE, -4 TH);last_friday = day - timedelta(days=tday.isoweekday() + 2);python
Creates timedelta for 7 days;tdelta = timedelta(days=7);python
Creates timedelta for 1 minute;tdelta = timedelta(seconds=60);python
7 days are added to the actual day;tday + tdelta;python
Previous 1-day-back-date for date;newdate = date - timedelta(days=1);python
Timedelta for two dates;date2-date1;python
Difference in days;daysDiff = abs(dt2-dt1).days;python
Difference in minutes;minDiff = (date2-date1).total_seconds() / 60;python
Generate ISO-format from datetime;datetime.fromisoformat('2020-07-10 02:00:00').timestamp();python
Generate ISO-format from actual date;iso_dt = datetime.fromisoformat(str(datetime.now())).timestamp();python
Generate Datetime from ISO-format=>;date = datetime.fromtimestamp(1594339200000 / 1e3);python
Shows size of the list / tuple in bytes;sys.getsizeof(l) or sys.getsizeof(t);python
Using german names / deutsche namen for month- and day-names;"import locale
locale.setlocale(category=locale.LC_ALL,locale=""German"")";python
Check last day of month & first weekday of month;"import calendar
calendar.monthrange(year,month)                         # return tuple - 1st: weekday first day - 2nd: ultimo day";python
Check if date and timezone has summmer time / daylight time;"import pytz
def is_dst(dt=None, timezone=""UTC""):
    if dt is None:
        dt = datetime.utcnow()
    timezone = pytz.timezone(timezone)
    timezone_aware_date = timezone.localize(dt, is_dst=None)
    return timezone_aware_date.tzinfo._dst.seconds != 0
is_dst()													# False => UTC has no daylight time
is_dst(datetime(2019, 1, 1), timezone=""US/Eastern"")			# False => at this date US/Eastern has no daylight time
is_dst(datetime(2019, 4, 1), timezone=""US/Eastern"")			# True => at this date US/Eastern has daylight time
is_dst(datetime(2019, 1, 1), timezone=""CET"")				# False => at this date CET has no daylight time
is_dst(datetime(2019, 4, 1), timezone=""CET"")				# True => at this date CET has daylight time";python
Timing a specific activity;"import timeit
start = timeit.default_timer()                          # Start timer
stop = timeit.default_timer()                           # Stop timer
round(stop-start,2)										# Stopped time in seconds and rounded to 2 decimals
round((stop-start)/60,2)                                # Stopped time in minutes and rounded to 2 decimals
timeit.timeit(stmt=""[0,1,2]"",number=1000000)     		# Checking the time for creating the list for 1mio times";python
Countdown while waiting;"import time, import sys
time.sleep(3)                                           # Delay for 3 seconds
for i in range (30, 0, -1):                             # Delay for 30 seconds - countdown in one row
    sys.stdout.write (str (i) + ' ')                    # Countdown output
    sys.stdout.flush ()
    time.sleep (1)";python
Check which os system running;"from sys import platform
if platform == ""linux""                                  # Program is excecuting from Linux
if platform == ""win32"":                                 # Program ix excecuting from Windows
if platform == ""darwin"":                                # Program is excecuting from Mac";python
Read monitor resolution;"import ctypes
user32 = ctypes.windll.user32
screensize = user32.GetSystemMetrics(0),                # 1st parameter is width, 2nd parameter is height
    user32.GetSystemMetrics(1)";python
Import Module;from currency_converter import CurrencyConverter;python
Import Module for rate-checks for specific date;from datetime import date;python
Read Function CurrencyConverter;c = CurrencyConverter();python
Convert 100 USD to AUD with for actual date;c.convert(100, 'USD', 'AUD');python
Convert 100 USD to AUD for date 2013-03-21;c.convert(100, 'USD', 'AUD', date=date(2013, 3, 21));python
Check begin and end-date for all rates for BGN;first_date, last_date = c.bounds['BGN'];python
Read all possible currencies in a set;c.currencies;python
Description about the module;https://pypi.org/project/pycountry/;python
Install moduel;import pycountry;python
List of all countries with several informations;list(pycountry.countries);python
"Searching for country-informatns for ""DE""";c = pycountry.countries.get(alpha_2='DE');python
Outputs => DE;c.alpha_2;python
Outputs => DEU;c.alpha_3;python
Outputs number of the coutnry => 276;c.numeric;python
Outputs full name of the country => Germany;c.name;python
"Outputs the official name => ""Federal Republic of Germany!";c.official_name;python
List of all currencies;list(pycountry.currencies);python
List of all languages;list(pycountry.languages);python
List of all historic countries which not more exists;list(pycountry.historic_countries);python
List of all subdivided countries;list(pycountry.subdivisiones);python
Import smtplib;import smtplib;python
Import MIMEText;from email.mime.text import MIMEText;python
SMTP-Server and port number from the mail provider (e.g. GMail);s = smtplib.SMTP('smtp.gmail.com', 587);python
Response 250 means connection is ok;print(s.ehlo());python
Response 250 means connection is ok;print(s.starttls());python
Not the real pw - only the app-generated pw from gmail;print(s.login('sender@gmail.com', 'xyz123'));python
Message of the email;"msg = MIMEText(""This is the text of the mail"")";python
One recipient;sender = ['sender@gmail.com'];python
One or more recipient;recipients = ['recip1@gmail.com'];python
Or more recipients;recipients = ['recip1@gmail.com','recip2@r-software.at'];python
Subject;"msg['Subject'] = ""Subject of Mail""";python
From;msg['From'] = sender;python
One or more recipients;"msg['To'] = "", "".join(recipients)";python
Sending email;s.sendmail(sender, recipients, msg.as_string());python
Closing connection;s.quit();python
Import module;from pathlib import Path;python
Current working directory;Path.cwd();python
Creates new folder (no error message if folder allready exists with exist_ok=True);"Path(""folder"").mkdir(parents=True, exist_ok=True)";python
Import module;import os;python
Shows alls attributs and methods of the library;print(dir(os));python
Change the directory;"os.chdir(""C:/temp"")";python
Current working directory;os.getcwd();python
Outputs the entire content of the current working dir;for f in os.listdir(): print(f);python
Outputs the elements seperated in name + extension;for f in os.listdir(): fn, ext = os.path.splitext(f);python
Change the filenmae;os.rename(filename, new_name);python
Cut and paste file from path1 to path2;os.rename(path1+fn, path2+fn);python
Copy file from source to destination;"os.system(""copy source.txt destination.txt"")";python
Creates new folder (also possible with makedirs => is prefered);"os.mkdir(""folder"")";python
Creates new folder and subfolders;"os.makedirs(""folder/subfolder"")";python
Delete file;os.remove (file);python
Delete folder (prefered cause deleting ist dangerous);"os.rmdir (""folder"")";python
Delete folder and subfolders;"os.removedirs (""folder/subfolder"")";python
Outputs the statistics of the file (size, modification time,...);"os.stat(""file"")";python
Outputs dirpath - all the dirs - and all the files;for dirpath,dir,fileos in os.walk();python
Get home dir of the actual user;"os.environ.get(""HOME"")";python
Outputs only the filename => file.txt;"os.path.basename(""temp/file.txt"")";python
Outputs only the dir => temp/;"os.path.dirname(""temp/file.txt"")";python
"Outputs filename and dir as a tupel => (""temp/"",""file.txt"")";"os.path.split(""temp/file.txt"")";python
Checks if filename exists in the filesystem;"os.path.exists(""temp/file.txt"")";python
Checks if folder exists;"os.path.isdir(""xyz"")";python
Checks if element is a file;"os.path.isfile(""xyz"")";python
Put all filenames to a list from the actual working dir;os.listdir();python
Change file to hidden;os.popen('attrib +h ' + fn).read().close();python
find home-directory for the actual user;"from os.path import expanduser
home = expanduser(""~"")";python
importing module;import logging;python
Create & Config - w overwrites every time;"logging.basicConfig(filename=""fn.log"",format='%(asctime)s %(message)s', filemode='w')";python
Level every log > INFO possible (but not DEBUG);"logging.basicConfig(filename=""fn.log"",level=logging.INFO)";python
getLogger-Name / Level / Time / Message;"...format=""%(name)""s-%(levelname)s:%(asctime)s-%(message)s";python
Creating an object with specific name;logger=logging.getLogger(logname);python
Setting the threshold of logger to DEBUG;logger.setLevel(logging.DEBUG);python
Debug message;"logger.debug(""Harmless debug Message"")";python
Info message;"logger.info(""Just an information"")";python
Warning message;"logger.warning(""Its a Warning"")";python
Error message;"logger.error(""Did you try to divide by zero"")";python
Critical error message;"logger.critical(""Internet is down"")";python
Example with 2 logging levels;"logger=logging.getLogger(__name__)							 # Creating an object with the name of the py-file
stream_h = logging.StreamHandler()							 # Defining a handler for streamdata in the console
file_h = logging FileHandler(""file.log""						 # Defining a handler for logging to a file
stream_h.setLevel(logging.WARNING)							 # Set Stream-Logging to Warning-Level
file_h.setLevel(logging.ERROR)								 # Set File-Logging to Error-Level
	=> Error-Messages will go to both stream and file - Warning-Messages only to stream and not to file
formatter = logging.formatter								 # Defining the format for outputting
	""%(name)s - %(levelname)s - %(message)s"")
stream_h.setFormatter(formatter)							 # Setting format for stream-logging
file_h.setFormatter(formatter)								 # Setting format for file-logging
logger.addHandler(stream_h)									 # Adding Stream-handler to logger
logger.addHandler(file_h)									 # Adding File-handler to logger";python
https://stackoverflow.com/questions/24505145/how-to-limit-log-file-size-in-python	# Explanation about handling;"from logging.handlers import RotatingFileHandler             # importing file handler
log_formatter = logging.Formatter('%(asctime)s               # Define format for output in logfile
    %(levelname)s %(funcName)s(%(lineno)d) %(message)s')
my_handler = RotatingFileHandler(logFile, mode='a',          # Define handler with maxBytes and backupCount
    maxBytes=5*1024*1024, backupCount=2, encoding=None,      # When the log grows more then maxBytes...
    delay=0)                                                 # ...itgenerates a new logfile-version
my_handler.setFormatter(log_formatter)                       # Setting the format
my_handler.setLevel(logging.INFO)                            # Setting the threshold of logger to INFO
logger = logging.getLogger('root')                           # Creating an object with name
logger.setLevel(logging.INFO)                                # Setting the threshold of logger to INFO
logger.addHandler(my_handler)                                # Define handler with definition above";python
Importing module;import unittest;python
Import the function which will be tested;from prg import func;python
Define the class for testing the function;class TestFunc(unittest.TestCase):;python
Define the first testcase - must begin with test*;def testcase1(self):;python
call the function;"erg = func(""x"",3)";python
check if result is ok;"self.assertEqual(""3x"")";python
